,# of bumps,# of inflections,curvature,min i,max i,x min,x max,y min,y max,S,criticality
7523,0,0,,62,65,6.208590026096629,6.428105272684596,-9.486578820484851,-9.367242350971052,1.085466778413871,2
7524,0,0,-0.7799643934935445,59,68,6.021023349349527,6.669498089857879,-9.450594911461474,-7.83980838115608,1.0817306327589875,3
7525,0,0,4.507601209384079,68,72,7.419979923661835,7.758760544157663,-14.565860825565718,-7.354914914313714,1.1205849420754344,3
7526,0,0,-1.3811275530390081,67,71,7.188412736496954,7.518607216815252,-14.301621816580328,-7.606620172564988,1.114346739865631,3
7527,0,0,,62,68,6.26530121273771,6.710523109452428,-9.840641518734857,-8.585227889920866,1.0859934998769614,3
7528,0,0,7.072491797190675,24,0,3.2188758248682006,0.0,-10.12635106464302,-1.0059718705899843,1.0501795825248208,1
7529,0,0,-1.4791803020387644,33,48,3.6888794541139363,4.394449154672439,-12.246190392126064,-11.958508319674282,1.0528334724513013,1
7530,0,0,0.9556818039147674,-1,-1,6.082218910376446,6.082218910376446,-12.373428634461284,-12.373428634461284,1.0809748002781157,2
7531,1,0,2.7589723227407568,-1,-1,5.771441123130016,5.771441123130016,-13.61662573138588,-13.61662573138588,1.0769497992522417,1
7532,0,0,,58,70,5.953243334287785,6.841615476477592,-10.511036965209112,-7.857809580943223,1.0857240327036426,3
7533,0,0,2.148822195599877,67,72,7.48605261786314,7.9215356321335495,-14.772398714216186,-7.594311001117381,1.1520724305471204,3
7534,0,0,0.4693876018205408,-1,-1,5.940171252720432,5.940171252720432,-13.46824832465661,-13.46824832465661,1.0778215992844977,1
7535,0,0,-1.3342131202214653,-1,-1,5.749392985908253,5.749392985908253,-13.485926024649759,-13.485926024649759,1.0762777816622378,3
7536,1,0,0.3810013380392259,68,58,6.295266001439646,5.638354669333745,-14.681160784845428,-12.224425012024124,1.0755141589782204,1
7537,0,0,1.275271614397882,-1,-1,5.313205979041787,5.313205979041787,-11.42872160020516,-11.42872160020516,1.0695872109034152,1
7538,1,0,-3.036446077056658,-1,-1,4.330733340286331,4.330733340286331,-12.616238189261809,-12.616238189261809,1.0556460614729963,1
7539,0,0,1.0930308931099335,54,69,6.126869184114185,7.367708572374371,-11.825531748630995,-9.339459535797133,1.0897529821030294,3
7540,0,0,0.4096553574216321,67,71,6.990256500493881,7.307202314764738,-13.999096874874814,-7.375936003117867,1.1014408385452927,3
7541,0,0,0.26737600179814974,57,60,5.68697535633982,5.8888779583328805,-8.19579544068645,-7.908113368234668,1.0770386977759554,3
7542,0,0,2.281321447270937,68,62,6.352629396319567,5.953243334287785,-15.347030553662115,-13.358103019523112,1.076322722969716,1
7543,0,0,,64,67,6.3818160174060985,6.602587892189336,-11.027158028655627,-10.848960189045535,1.0857263161447912,2
7544,0,0,1.238404644741842,64,71,6.968850378341948,7.549609165154532,-14.503476023741515,-8.219627101560215,1.107209193131939,3
7545,0,0,3.8857432766949165,68,72,7.3395376954076745,7.672292455628756,-14.420008067514251,-7.223582440540574,1.111453029499526,3
7546,0,0,-0.029262293091471124,68,72,7.358193752733032,7.693025748417888,-14.497848422681612,-7.344963558108142,1.1233321955913125,3
7547,0,0,1.2773207274796041,-1,-1,5.58724865840025,5.58724865840025,-11.395317836042842,-11.395317836042842,1.0736284632797692,1
7548,1,0,3.3983183077328145,68,57,6.4425401664681985,5.697093486505405,-15.601684287795138,-13.78639432115689,1.0771797848885205,1
7549,1,0,0.044289978632723145,57,59,5.645446897643238,5.780743515792329,-7.950232080087891,-7.682712383428488,1.0765521833656535,3
7550,0,0,,56,70,5.840641657373398,6.885509670034818,-11.775346521434127,-7.364570473474259,1.0862858414138254,3
7551,0,0,1.1938879487549403,-1,-1,6.828712071641684,6.828712071641684,-14.051655173200801,-14.051655173200801,1.088650922270384,3
7552,0,0,1.2891158848309734,-1,-1,4.74493212836325,4.74493212836325,-11.583071763596864,-11.583071763596864,1.0613226335109527,1
7553,0,0,1.628463040937729,67,72,7.489970898834801,7.92588031673756,-14.7844588011412,-7.586998600780865,1.1372372175243042,3
7554,0,0,1.4954765315072018,57,59,5.66988092298052,5.805134968916488,-7.977519871055942,-7.835987655187894,1.0767891080876013,3
7555,0,0,0.5035635056089413,66,72,7.018401799069201,7.505492274737424,-14.061057306357673,-7.345443066440851,1.1112624449774369,3
7556,1,0,-0.4945003745289838,64,71,6.794586580876499,7.354362330421477,-13.891478380852188,-7.188889219953609,1.1099790964505603,3
7557,1,0,,64,70,6.57507584059962,7.036148493750536,-11.790329218493886,-8.072595651842468,1.0876384697252273,3
7558,1,0,-1.7344323801176906,69,72,7.512071245835466,7.7664168980196555,-14.658941901778185,-7.356059525369284,1.1238675885792753,3
7559,1,0,4.546129353741325,52,51,4.897839799950911,4.836281906951478,-13.091140631894154,-12.264462058709686,1.0616082073928532,1
7560,0,0,-0.9395271283337402,-1,-1,5.43372200355424,5.43372200355424,-15.421917356301615,-15.421917356301615,1.0718561825331787,1
7561,0,0,2.217012728391321,-1,-1,5.236441962829949,5.236441962829949,-12.373072117778843,-12.373072117778843,1.070122905846821,1
7562,1,0,-1.8584021898735616,67,71,7.0967213784947605,7.4205789054108005,-14.145517388511559,-7.1025451013163785,1.1130207338497353,3
7563,0,0,0.440523886749571,65,71,7.210079628170788,7.7226775164680035,-14.938576760355776,-8.780511599262564,1.1160823157525148,3
7564,0,0,1.6103957946142848,-1,-1,5.393627546352362,5.393627546352362,-14.667855532452142,-14.667855532452142,1.0721044602222534,1
7565,0,0,0.1565195874976665,69,73,7.81923445385907,8.183676582620658,-15.775568277173459,-8.523679561391186,1.1721711613074688,3
7566,0,0,0.1602879824364232,0,3,0.0,1.3862943611198906,-3.800220963927256,-3.181457503489139,1.0898192046560837,1
7567,0,0,2.6034404768599275,54,66,5.529429087511423,6.366470447731438,-8.5547582516991,-7.758480312269643,1.080026969657794,3
7568,0,0,1.7647263565626798,-1,-1,5.337538079701318,5.337538079701318,-12.446668387131847,-12.446668387131847,1.0697100830658857,1
7569,0,0,-0.4961630958509437,-1,-1,5.231108616854587,5.231108616854587,-12.927618775494032,-12.927618775494032,1.0700593717795224,1
7570,1,0,-0.2925904059219699,66,72,7.201916317531627,7.705262474866325,-14.328507444919031,-7.471601746546678,1.1186409837259894,3
7571,1,0,-0.7348498088695218,68,72,7.364547014255642,7.698936199813447,-14.518616216522439,-7.442219484650427,1.1122935665670417,3
7572,0,0,3.487582992068297,-1,-1,5.703782474656201,5.703782474656201,-11.368731360614058,-11.368731360614058,1.076326427878941,2
7573,1,0,0.4096801261295022,63,71,6.7580945044277305,7.404279118037268,-13.785677229886794,-7.36273545890162,1.1074724955855115,3
7574,0,0,0.9697539774675948,57,66,5.777652323222656,6.411818267709897,-8.85849822786697,-7.96437837388697,1.0805907674682402,3
7575,2,0,0.1362153709255902,60,60,5.327876168789581,5.327876168789581,-13.526033160595013,-13.526033160595013,1.0641925607469997,1
7576,2,0,-0.7275523277318147,47,47,4.382026634673881,4.382026634673881,-11.841389531142243,-11.841389531142243,1.0495797070653092,1
7577,0,0,0.3339411433889732,-1,-1,6.918695219020472,6.918695219020472,-14.43656164070737,-14.43656164070737,1.089375525770339,1
7578,0,0,0.32117054206499523,68,72,7.392031567514591,7.728855823852543,-14.513490633301275,-7.305161606862628,1.1195396588395545,3
7579,0,0,,58,69,6.075346031088684,6.914730892718563,-10.518848705792369,-8.311061458494223,1.087236008104987,3
7580,0,0,1.3582995809816973,65,72,7.234898420314831,7.835974581721566,-14.453791672606624,-7.3795180649885666,1.1194809252049902,3
7581,0,0,-1.6303410037624335,68,73,7.549609165154532,7.989899374942939,-15.009708876387855,-7.728081431070915,1.1537867837007958,3
7582,1,0,-0.5584780590833238,71,73,7.778211474512493,7.953318346560431,-15.189612509121366,-7.802712044790732,1.1183083591919378,3
7583,0,0,2.5561987804942583,68,72,7.4645098346365275,7.805882040228621,-14.77643407163266,-7.662793357452397,1.1190018914015574,3
7584,0,0,-0.7046151614733851,66,71,6.9865664594064265,7.389563953677635,-14.00699632518499,-7.405557198199527,1.1095133508133679,3
7585,2,0,-3.6764048484668295,38,41,3.9512437185814275,4.110873864173311,-13.257377894655592,-12.564230714095647,1.0538645713086976,1
7586,0,0,,0,2,0.0,1.0986122886681098,-2.8484912848257977,-2.6303224931494285,1.0890089251986308,1
7587,0,0,1.7244237608329371,68,69,6.395261598115449,6.46302945692067,-14.196204377620179,-13.527154748639294,1.0767895476047797,1
7588,0,0,-0.6197097761170443,71,73,7.793999089503996,7.969703583278656,-15.377609113569559,-8.094407950904364,1.1446341472562886,3
7589,1,0,1.6565015643121919,64,63,6.240275845170769,6.169610732491456,-13.99621328030374,-11.829760361634275,1.0801972228864087,1
7590,0,0,1.3497786888859993,69,73,7.676473646389156,8.031710375322042,-15.155774345779864,-7.876417478634099,1.1122613967496835,3
7591,1,0,0.5829939329103653,70,73,7.878155336503324,8.150179269682326,-16.19420041664142,-9.065765962279597,1.1569994661781084,3
7592,2,0,18.322535595408098,23,23,3.1780538303479458,3.1780538303479458,-10.53340202567921,-10.53340202567921,1.0518838590151958,1
7593,4,0,8.913701053013975,48,48,3.8918202981106265,3.8918202981106265,-10.503175339529793,-10.503175339529793,1.037749013562001,1
7594,1,0,0.2282941333230839,-1,-1,5.313205979041787,5.313205979041787,-11.655862873273012,-11.655862873273012,1.0695253730164604,1
7595,1,0,,63,71,6.57507584059962,7.200424892944957,-12.7790282802608,-7.922840006192518,1.0884481050286665,3
7596,0,0,0.7533082585776698,59,70,6.586171654854675,7.501634457883413,-12.41298486320468,-10.167528218361294,1.0896482333490052,2
7597,0,0,1.3808659640555891,68,72,7.40184157874383,7.738488122494646,-14.537113851779395,-7.278672510921959,1.116056025057423,3
7598,0,0,-0.5265609928231983,-1,-1,5.662960480135946,5.662960480135946,-12.93615596978195,-12.93615596978195,1.0758981396314806,2
7599,1,0,0.5847875790008636,-1,-1,5.384495062789089,5.384495062789089,-12.612407786751831,-12.612407786751831,1.0714377516670202,1
7600,0,0,1.0087143468511,71,73,8.057060681965766,8.24143968982973,-16.659834230343886,-9.208213235695236,1.160468634275688,3
7601,1,0,,60,71,6.3080984415095305,7.161622002939187,-12.336227414808707,-8.4246044894019,1.0881781246178326,3
7602,1,0,0.35982109121268463,-1,-1,4.454347296253507,4.454347296253507,-14.440742892901385,-14.440742892901385,1.0606080421821276,1
7603,3,0,-0.5278675130812331,59,60,5.517452896464707,5.579729825986222,-13.744117876262647,-12.482986658096763,1.069629366091386,1
7604,0,0,-0.6325472599590746,57,64,7.00397413672268,7.687538766201629,-10.085586407872384,-8.197318989404755,1.099729874381088,3
7605,0,0,2.808551025366539,66,71,6.96979066990159,7.370860166536716,-13.981666449557965,-7.4784515095644,1.1014542832703198,3
7606,0,0,-1.0429450291888196,-1,-1,5.147494476813453,5.147494476813453,-13.047321656185776,-13.047321656185776,1.0677671464348055,1
7607,0,0,,60,70,6.186208623900494,6.9411900550683745,-11.09054677673639,-7.898646938605034,1.0869208986945613,3
7608,0,0,,72,63,7.249215057114389,6.54965074223381,-14.305409518918827,-11.175297447305907,1.088251686596463,2
7609,1,0,-21.493849876721807,24,21,3.2188758248682006,3.091042453358316,-10.202220834799924,-8.815926473680033,1.0581607047588109,1
7610,0,0,-0.12023651922225309,66,71,7.001245622069476,7.405495663199472,-14.048054623656146,-7.3037829144313715,1.1124305105204837,3
7611,1,0,1.2672045441862196,67,60,6.028278520230698,5.594711379601839,-13.444605835307337,-11.960331065827242,1.0711860345251154,1
7612,0,0,2.217008309340867,68,71,7.210079628170788,7.454141078146678,-14.232744883869891,-7.363818905291299,1.1170625394825413,3
7613,0,0,0.6771231756893049,70,73,7.9102237070973445,8.183676582620658,-16.116855022535255,-8.669393372138865,1.1429724744860217,3
7614,0,0,0.6369463860431542,68,72,7.321849713788356,7.653969180478774,-14.410904490761718,-7.402108357266272,1.1196279326521668,3
7615,0,0,1.4803485635558953,55,67,5.703782474656201,6.5638555265321274,-9.403580486837283,-7.846468393404923,1.0812751935686922,3
7616,0,0,-2.262249252791818,69,72,7.669961995473577,7.932003152361385,-14.984965205118046,-7.573766025830462,1.1267493820162018,3
7617,0,0,-0.8634980164710448,64,71,6.664409020350408,7.20934025660291,-13.748309993868514,-7.314115138221979,1.0899301775753862,3
7618,0,0,-0.17568354865847763,70,58,6.7357800142423265,5.883322388488279,-14.04887012194407,-10.54385187080968,1.081013192469354,1
7619,1,0,,57,69,5.817111159963204,6.6895992691789665,-10.274357146471928,-7.717073527212735,1.0850781587857843,3
7620,0,0,0.4697978332927936,68,72,7.358830898342354,7.693025748417888,-14.698120946837916,-7.903112227548813,1.1139744043357973,3
7621,0,0,-1.2912027501754155,66,72,7.383989457978509,7.904703913873747,-14.685340852921094,-7.622074118259602,1.126252248727984,3
7622,0,0,,57,69,5.834810737062605,6.71295620067707,-9.75410831762106,-8.228551889167662,1.0853306324783278,3
7623,1,0,-1.738813344444916,-1,-1,4.962844630259907,4.962844630259907,-11.698967378900715,-11.698967378900715,1.0650066871925294,1
7624,0,0,-1.1590538855149948,-1,-1,5.313205979041787,5.313205979041787,-13.775951872989221,-13.775951872989221,1.0691434495445913,1
7625,0,0,,64,71,6.6240652277998935,7.167809184316444,-13.818651040434514,-7.6849738327825925,1.0881955384043431,3
7626,1,0,3.1928384944674946,-1,-1,4.276666119016055,4.276666119016055,-12.53768057054723,-12.53768057054723,1.0540383182016078,1
7627,0,0,-1.6517273714765168,-1,-1,5.645446897643238,5.645446897643238,-12.252426877481687,-12.252426877481687,1.0755422301323792,3
7628,0,0,0.5570221534513687,-1,-1,4.875197323201151,4.875197323201151,-14.953603132575214,-14.953603132575214,1.0647034557528023,1
7629,1,0,2.488638196082879,56,67,5.768320995793772,6.558197802812269,-9.560866880226596,-7.48787994832344,1.0812967090503838,3
7630,1,0,0.15577777002065543,71,72,8.132118772955806,8.225503097566918,-15.610778198767585,-9.870024813666342,1.1679022337188125,3
7631,1,0,1.529048536204971,-1,-1,5.8377304471659395,5.8377304471659395,-11.771958678026214,-11.771958678026214,1.0770718389915213,2
7632,0,0,0.7400033685198252,69,73,7.668093709082406,8.022568946988255,-15.408564719431556,-8.334384950565138,1.1400931921381516,3
7633,1,0,,60,69,6.298949246855942,6.9957661563048505,-10.933556892357005,-8.249919931108659,1.0880644837429314,3
7634,1,0,,61,70,6.363028103540465,7.059617628291383,-13.40240128625945,-7.271174796776308,1.089436941463989,3
7635,1,0,3.4847839308962976,68,72,7.221105098182496,7.5480289699350145,-14.287257572450939,-7.4557944674373635,1.1174738587682536,3
7636,1,0,-1.8407648862472206,67,71,6.9782137426306985,7.29505641646263,-14.001909193946537,-7.127746053858865,1.1014104268449785,3
7637,0,0,3.0288314504485205,-1,-1,5.25227342804663,5.25227342804663,-11.454818815863925,-11.454818815863925,1.0702764037529584,1
7638,1,0,0.33195640353433575,49,58,4.897839799950911,5.4510384535657,-11.923254411599446,-12.215390834400607,1.0715046856777164,1
7639,2,0,1.5012168119813316,24,0,3.295836866004329,0.0,-10.857753717029002,-0.8690522352783927,1.0785548268382372,1
7640,1,0,,63,71,6.535241271013659,7.155396301896734,-13.548648533333752,-7.040828227338033,1.0951786512987922,3
7641,0,0,0.7295192039549505,67,72,7.615298339825815,8.068716192714781,-14.053344513003719,-10.10269985591057,1.0972778459000567,3
7642,0,0,2.018891987203695,58,64,5.966146739123692,6.401917196727186,-9.13544396478354,-8.751643681902621,1.0819521124986422,2
7643,0,0,-0.5577633150184363,72,73,8.154500175151941,8.246433786160365,-14.924761294285476,-9.20758365660189,1.1470658290003146,3
7644,0,0,1.354952288611401,51,53,5.220355825078324,5.351858133476067,-7.76925749359074,-7.5587650598300895,1.0763060503963626,2
7645,0,0,1.7778407688055835,-1,-1,4.836281906951478,4.836281906951478,-11.067045420085016,-11.067045420085016,1.0632995775915146,1
7646,0,0,4.593217867931811,-1,-1,5.3706380281276624,5.3706380281276624,-12.474183757043969,-12.474183757043969,1.0714805229880153,1
7647,1,0,,65,70,6.595780513961311,6.975413927455952,-12.908543618253878,-7.304195040585865,1.0917848349713632,3
7648,1,0,,62,70,6.38856140554563,7.00033446027523,-13.414290419881562,-7.223901831694596,1.0873083182146746,3
7649,1,0,0.044977777611230466,70,73,7.894690850425624,8.167068178341237,-16.000377369995224,-8.781226553273127,1.16281495204294,3
7650,1,0,2.3867545646513895,-1,-1,5.187385805840755,5.187385805840755,-11.887990433727387,-11.887990433727387,1.0684450997012835,1
7651,0,0,0.36798229598232784,57,72,6.70808408385307,8.069029328774958,-15.644324121879182,-9.526257410713235,1.1257218324112406,3
7652,1,0,,62,70,6.450470422144176,7.069874128458572,-11.404542023774635,-8.447030963040842,1.0879942812082817,3
7653,0,0,-3.8378047105877027,64,72,6.937314081223682,7.597897950521784,-14.030129614179506,-7.327240812524236,1.11253700262066,3
7654,0,0,-0.3704421120839727,-1,-1,4.897839799950911,4.897839799950911,-13.255198671135728,-13.255198671135728,1.0642994899084597,1
7655,1,0,-1.160722703041198,38,35,3.6635616461296463,3.58351893845611,-10.291297725405572,-8.905003364285681,1.040181900363029,1
7656,0,0,-0.154823506900368,69,72,7.368970402194793,7.617267813628347,-14.481888644974603,-7.287576926828196,1.1231311748830533,3
7657,1,0,-1.903698034690607,69,72,7.5406215286571525,7.796057974316123,-14.750032058712604,-7.378682535669914,1.1094108766530866,3
7658,0,0,-2.1923761037485887,68,71,7.130098510125578,7.370230641807081,-14.18963627918442,-7.334418333730165,1.104810761113863,3
7659,0,0,,63,70,6.368187186350492,6.890609120147166,-11.767347265041685,-7.335161540591031,1.0863291733815514,3
7660,1,0,-0.4803393138074515,58,67,5.910796644040527,6.556778356158042,-9.27697196362879,-7.981034951574678,1.081259938379642,3
7661,0,0,0.3596130503330672,70,73,7.807916628926408,8.076204527239026,-14.676705210309171,-8.019423498695991,1.1771069944420354,3
